nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,class
MT350236.1,1.9568030267383132,3.881793369169811,5.7999182803727605,7.7080995417189095,9.598185900330813,11.425834541035623,13.025088495206315,14.110064929524087,14.614121359729314,14.788149468564553,14.841321169421127,14.855628116409257,1
MT350241.1,1.9572542967886728,3.8828384575054655,5.801390441093902,7.709869211101393,9.60024610603241,11.42767851968649,13.028114821654285,14.114085343466945,14.617984768609032,14.791501477004635,14.844750709426151,14.858925677817176,1
MT350243.1,1.957200764069441,3.882577570530024,5.800949319182888,7.709211808270519,9.599248675474152,11.426459709206659,13.027144786313665,14.113450073106105,14.617433811470518,14.791584684163928,14.84476869446894,14.858877127142193,1
MT350244.1,1.9571778865597769,3.8825443057246103,5.800948975005772,7.709204477499175,9.599215724670634,11.426402021093265,13.027327860987661,14.113503995343109,14.61766548916197,14.79209486325932,14.84532091163859,14.859556688070846,1
MT350246.1,1.95725701957758,3.8827604816442745,5.8012066770611295,7.709603607800179,9.599913019387051,11.427346743252413,13.027801629390607,14.11359367937453,14.617644998443318,14.791196592243312,14.844456530761313,14.858634349214276,1
MT350250.1,1.9571972640705881,3.8825696289583833,5.800990506228981,7.7092939814569235,9.599316437465326,11.426419591921501,13.027222508964114,14.11336263219061,14.617516289311984,14.791974878286945,14.845142854389955,14.859314024495868,1
MT350255.1,1.95711574851783,3.882426014593911,5.80071211741729,7.708868245648437,9.598786470078274,11.425564816762323,13.025681203054376,14.11232737480783,14.616974109953096,14.791351273127775,14.844707436147365,14.858974226865511,1
MT350256.1,1.957110146080909,3.8823456737054713,5.800564803587278,7.708666664863676,9.598544023007586,11.425322264958828,13.025260463021288,14.111540448844915,14.615804565898696,14.790182085054205,14.843579392568556,14.857857185171847,1
MT350263.1,1.9571695481837168,3.8825832990676163,5.800943589907592,7.709308892116262,9.599626567028402,11.42726907291816,13.027712736181192,14.114390006438684,14.618972679299086,14.79274586888931,14.84590885643335,14.860138914226162,1
MT350268.1,1.9571425948188448,3.88252249721756,5.800845964736701,7.709165803871867,9.599489418328742,11.427062508624005,13.02740305181429,14.113982816579727,14.618771835756204,14.79274586888931,14.84590885643335,14.860138914226162,1
MT350269.1,1.957115627628616,3.882459189616101,5.8007037277722535,7.708955262733053,9.599214557313909,11.426691211935776,13.027200819203243,14.114156351208846,14.618847642896409,14.79281281897802,14.845975808763294,14.860205868797484,1
MT350270.1,1.9571188097226968,3.8824715570337593,5.800768049598983,7.709102145870291,9.599439912479113,11.427106790844837,13.02755629142604,14.114393349215927,14.618972679299086,14.79281281897802,14.84590885643335,14.860138914226162,1
MT350271.1,1.9571222714829088,3.882375575036975,5.8006028569149874,7.708822131912286,9.59900207969727,11.426517512546136,13.027016236137435,14.113946655392725,14.618972679299086,14.79274586888931,14.84590885643335,14.860138914226162,1
MT350275.1,1.9571425948188448,3.882551140730087,5.800898915196089,7.709227494142053,9.599533552213042,11.426909873536838,13.027186047953398,14.113988332798511,14.618905731451454,14.79274586888931,14.84590885643335,14.860138914226162,1
MT350277.1,1.9571727126911536,3.8826103647398686,5.800991497562956,7.709375438217711,9.599733380797387,11.427511175490885,13.027971693512866,14.114816948279762,14.619224060935435,14.79287976906673,14.845975808763294,14.860138914226162,1
MT350282.1,1.9569531241952387,3.8822547705652637,5.800545728671997,7.708908779579038,9.59943361716296,11.427718160298223,13.02794420605707,14.11296818121181,14.616302197856324,14.790022011615394,14.843523611112358,14.857875179654766,1
MT344945.1,1.957203090105756,3.8826815960046015,5.8011910654784025,7.709696548978902,9.600193989683898,11.428143660741766,13.028789860347311,14.115656992728036,14.619433763770894,14.79281281897802,14.84590885643335,14.860138914226162,1
MT344946.1,1.9570479863007801,3.882424605443509,5.800790447631696,7.709166296558526,9.599568935512698,11.427257721921775,13.027915408171086,14.114110862900915,14.618399625289616,14.79234416835706,14.845774951773471,14.860071959654839,1
MT344948.1,1.9571089563093889,3.882362992207028,5.800631371340143,7.708832246563182,9.598890388322957,11.426404833217502,13.027313803783324,14.113647455191508,14.618236252975187,14.792678918800604,14.845841904103413,14.860138914226162,1
MT344950.1,1.9568917885874515,3.8818172960686215,5.799772879258652,7.707644163082326,9.59732815342868,11.42468858012302,13.025861039512735,14.11250526246874,14.617382012455609,14.791545415775332,14.844879795800974,14.859119864223384,1
MT344954.1,1.957156233385795,3.8825933826410415,5.800980070802578,7.709443980808373,9.599947400364243,11.427594798699873,13.02813864534437,14.11469946627125,14.618838783603833,14.792678918800604,14.845841904103413,14.860138914226162,1
MT344955.1,1.9570777612730088,3.882315163058976,5.800625739921348,7.70887473891382,9.598906297388318,11.426399084908862,13.027146621894664,14.113196248741465,14.61773737834025,14.792240356019215,14.845547948205773,14.859847830531164,1
MT344957.1,1.9570507710703693,3.8822515082736517,5.800513576202003,7.708711632034043,9.598673529305351,11.426149620427788,13.026811837830387,14.113129289686926,14.61773737834025,14.792240356019215,14.845547948205773,14.859847830531164,1
MT344960.1,1.9570378515810591,3.882283488606936,5.800570801808188,7.708756401085133,9.598849041416132,11.426484044534893,13.027414012179065,14.113568307811539,14.618144036080825,14.792545018623185,14.845908856433349,14.860205868797484,1
MT344961.1,1.957150481015512,3.882568140969541,5.800954633640238,7.709373185317688,9.599805308414156,11.427617308711042,13.028267993796794,14.11476847672541,14.61885346724082,14.792417967761025,14.84562797457292,14.859993379727593,1
MT344962.1,1.95719526741196,3.8826538711825,5.8010739950607375,7.709524260592223,9.59999258170459,11.427724363236873,13.028501760401056,14.114540213290615,14.6187402896201,14.792609531009193,14.84566390855255,14.859896348561197,1
MT345798.1,1.9571468265896088,3.882451782922439,5.8008077415002814,7.709040797720059,9.599113163523038,11.426408533420625,13.02715300600659,14.113152349171786,14.616955067205613,14.79104191818484,14.844180284092126,14.858294391459275,1
MT345799.1,1.9567334631205329,3.881223859594008,5.7986225265635705,7.705830565309127,9.594707587072849,11.4197896327917,13.018368030896044,14.102535367548548,14.605389247150669,14.779372806730517,14.832787404655845,14.846853402643445,1
MT345803.1,1.9571889103282365,3.882571448959893,5.800962927065389,7.709276383055265,9.599541660630956,11.426898328480954,13.028071515545983,14.114470555246124,14.618647657258327,14.792404251608653,14.845405868384624,14.85957514235676,1
MT345808.1,1.9569951320864023,3.8819513975681215,5.799839986946219,7.707584579814697,9.597012103240612,11.422960779892604,13.022064881503267,14.106403651935793,14.609422758039713,14.783347536262974,14.836687341461095,14.850715896398599,1
MT345809.1,1.957140475763817,3.8824855013521153,5.800911130791413,7.709149978469745,9.599147240313286,11.4262731472219,13.026859961795974,14.112932522562001,14.617336023896868,14.791672312128176,14.844977833208086,14.859216947616193,1
MT345811.1,1.957210599856936,3.882590958701072,5.801044411884823,7.709341382831128,9.599437440275093,11.426641607836144,13.026979354016678,14.1130026170251,14.617152079697798,14.791480881285631,14.84467559167358,14.85892092060018,1
MT345814.1,1.9567839032439165,3.881546775061581,5.799266465744044,7.706974164698988,9.596538871208562,11.423242164085247,13.0216661465913,14.10536017003644,14.608363946892126,14.78233039026627,14.835652618060575,14.849856808794648,1
MT345816.1,1.9570044763885637,3.882142315235957,5.800346294234805,7.708525526124728,9.59871094034933,11.426597874121992,13.026792986739752,14.11196238281136,14.615604681868195,14.789644974237108,14.842869812885835,14.857156602617552,1
MT345819.1,1.9569042582701188,3.8819021705831687,5.79999879005715,7.708061999403843,9.598158582128924,11.425982952322368,13.025391959090605,14.11013219894476,14.613944712148127,14.788331823703851,14.84171906050879,14.856086699629044,1
MT345821.1,1.9567770572711245,3.881382740263041,5.798881919139278,7.706192711765307,9.595270698838071,11.420664729964075,13.019398614847464,14.103587496719374,14.606156827513562,14.779901421339655,14.833232233640304,14.847293955856292,1
MT345822.1,1.9569913938678256,3.8821398089846726,5.800174200124326,7.708092280755737,9.59789148820343,11.424416832794686,13.023175347606935,14.109191847917746,14.612577306982605,14.786354779193358,14.839266711679478,14.853203923582575,1
MT345826.1,1.9570811416535991,3.882395571522725,5.800788851310688,7.709054958719173,9.599070725333227,11.426330872114935,13.026980312072515,14.112826321054735,14.616671740209688,14.790720723011582,14.843935042289527,14.858051515427933,1
MT345827.1,1.9568535192625256,3.8818387702863344,5.799920064656838,7.707951604468348,9.597983100098435,11.425537365175138,13.024518924196725,14.109175858654833,14.612832649730963,14.787039552216143,14.840409874628167,14.854724010412806,1
MT345828.1,1.9572094370506483,3.8826255824354035,5.8010964235261655,7.709381026947188,9.599468641605007,11.42663302899533,13.027175908823345,14.113198809261831,14.617305599267507,14.791432257935119,14.84462161438143,14.858798484911704,1
MT345830.1,1.9571165051879664,3.8824151897940533,5.800812389057599,7.709087659329097,9.599188851761786,11.426526758089421,13.027506763903663,14.113616660690322,14.617783756849846,14.791702495498338,14.844817717835705,14.858925677817176,1
MT345834.1,1.956934464003808,3.8819797798660463,5.800103429684737,7.708206563562902,9.598328772366628,11.426156087940445,13.026269732074182,14.111699113772266,14.615822146743096,14.790229488570585,14.843690923780418,14.857974354746275,1
MT345836.1,1.9569826755878792,3.8821233976486837,5.8003686981788585,7.708654293722211,9.599138317036342,11.427330425656356,13.027029458490464,14.11272580964274,14.615729357547965,14.789264331952731,14.842285374641914,14.856516178186922,1
MT345853.1,1.9571781390506893,3.882436938237179,5.800651488591393,7.708867060131975,9.59905974232253,11.426263797690776,13.026578970232165,14.112999904697347,14.617454323180427,14.791346837520342,14.844407495158832,14.858585788725787,1
MT345858.1,1.9567879340269496,3.881676849786911,5.799631581591985,7.70759271218951,9.597557303454288,11.425249000444405,13.0245475557662,14.109183441382301,14.612871059392296,14.787114735454395,14.84053710342252,14.854849503091627,1
MT345859.1,1.9571207778193331,3.882368408465557,5.800704793041715,7.708842780856483,9.59890786382856,11.426039461319096,13.026537898826229,14.11185434717016,14.6153213884935,14.789516356336534,14.842708207580495,14.856836521650054,1
MT345866.1,1.9571215705901772,3.882442953470471,5.800740375788287,7.708878207693074,9.59881172188197,11.425784034805142,13.026722844592495,14.112347410009678,14.616125929115533,14.790179845221017,14.843475501817617,14.857662828744795,1
MT345868.1,1.9568252574380325,3.8817715992521866,5.799817586084701,7.707877487201321,9.597851103934241,11.425615037380533,13.025230930533626,14.10995565241629,14.613530038597524,14.787771692056358,14.841178582453482,14.855551510904405,1
MT345870.1,1.9571042839452035,3.882405382469842,5.800780108181059,7.70895017441855,9.598950937570944,11.426147061411585,13.026871173509347,14.112858143311314,14.616594325769633,14.790704514200108,14.843917047383142,14.858100093917615,1
MT345872.1,1.9568634492932,3.8818242287937887,5.799836979121291,7.707840851395479,9.597856799244814,11.425450872901795,13.024496833753426,14.109346101515467,14.612815614817235,14.787023980909215,14.840261863296778,14.854577552901207,1
MT345873.1,1.9567180337034853,3.881660994097016,5.79966533532845,7.70772399814018,9.597755231015439,11.425473200943644,13.024675101221552,14.109983042414965,14.613826772407105,14.787503421946655,14.840819637565515,14.855125639542802,1
MT345874.1,1.9570709862678648,3.8823450771514474,5.8006709067050215,7.708881009089812,9.598865421096448,11.42598140246822,13.026243428970911,14.112067391919934,14.615950054371273,14.790179845221026,14.84347550181762,14.857662828744795,1
MT345875.1,1.956898364957833,3.88193648787166,5.8000363060852065,7.708143683800071,9.59824912673158,11.426070715514795,13.025824030048653,14.110868592503202,14.61456640614916,14.788712446600108,14.841967881485393,14.85626796556304,1
MT345876.1,1.95713464744149,3.8825295655430163,5.800940495256988,7.709167840581633,9.59922540513494,11.426457120842018,13.026930562270506,14.112488859685955,14.616213513960384,14.790210072058766,14.843315223688196,14.857438327563555,1
MT345879.1,1.9571918775902657,3.8825360747583564,5.800904112809008,7.709125819368919,9.599157953702463,11.426196256529876,13.02683074758548,14.113000334250335,14.617099738608296,14.791127357265179,14.844327409200778,14.85850713054835,1
MT345881.1,1.9571165166031268,3.8824177404408506,5.80082329237499,7.7090296706478,9.598999073730518,11.426098376875293,13.026649950849107,14.112356209308727,14.616243879374665,14.790517362999624,14.843738818805008,14.857857185171847,1
MT345883.1,1.957137963473634,3.8824676079231226,5.80086132245461,7.709096264937163,9.599101994350956,11.426307116179563,13.026889437508466,14.112645561217118,14.616398733746653,14.79048273234787,14.843640697058465,14.857760010234175,1
MT345885.1,1.9566705093128083,3.881474548995128,5.799332324735827,7.707163679200787,9.596960176891283,11.424197878041403,13.022516692136366,14.106595786772392,14.61000561204957,14.784015251238792,14.837106566604142,14.851434841275413,1
MT345886.1,1.9567940318671533,3.881727898859863,5.799780895927591,7.707866353556947,9.597995729036693,11.42574875136854,13.025121861316874,14.110018326209175,14.613311225151794,14.78753649473432,14.840673506177307,14.854985727136931,1
MT345887.1,1.9569230501931916,3.8819823583439446,5.8001255552380195,7.708295837864997,9.598483596529514,11.426594251457296,13.027016366789427,14.112562971653313,14.616542665791847,14.790299895468992,14.843436562348074,14.857588099464646,1
MT345888.1,1.9569336667696289,3.8819646550099214,5.800031811349555,7.708110541253379,9.598129249400513,11.4257712855089,13.025205376313838,14.110442060411836,14.614083132850073,14.788111187726836,14.841326590469933,14.855632672794092,1
MT339039.1,1.9570483271246264,3.8822225554004937,5.800396795235679,7.708701762506792,9.599140887073583,11.427029871505175,13.02653305990258,14.112377287087885,14.616574652221336,14.790067499400728,14.84318011725197,14.857535047178446,1
MT334533.1,1.957001259043896,3.8821465294218376,5.800269117542894,7.708483607254437,9.598808745491981,11.426624767535989,13.026144523324449,14.112104390595839,14.61637933756325,14.790238777505081,14.84347454555902,14.857826594216723,1
MT334534.1,1.9569909893224757,3.882151174627656,5.800296314697365,7.70854689797416,9.598932954635133,11.426798920486783,13.026284374422511,14.11220069660522,14.61631723680614,14.7899497240566,14.843131040004582,14.857486450281767,1
MT334538.1,1.9569638796572535,3.8821365618175823,5.8002857344671765,7.708573885139514,9.5990060681396,11.426882128860171,13.026308374250252,14.112289807016676,14.616276946560044,14.79028962384527,14.843523611112364,14.857875179654766,1
MT334540.1,1.9569006678522485,3.8819861411162506,5.800137433498926,7.708269627995706,9.598446541882359,11.42631764750077,13.026195589827228,14.111611099974446,14.615603114537475,14.789719576636765,14.843224749032862,14.857711095136649,1
MT334541.1,1.9568967813055893,3.8819316284422953,5.800011313318974,7.7080744396823935,9.598135670355662,11.42574856558994,13.025220620379686,14.110691881341893,14.615207181099874,14.78943014897485,14.842870555201902,14.857360513978284,1
MT334542.1,1.956889519347452,3.881944789006447,5.800071583570262,7.708204173310548,9.598299986999649,11.426063190154295,13.025790910469567,14.111193407679124,14.615372432583925,14.789614828479836,14.843053451551425,14.857476022542253,1
MT334544.1,1.9568591634985504,3.8818703953052096,5.799954832049199,7.708035434719266,9.598110018326725,11.425850830090365,13.025816556109286,14.111444299174854,14.61587554164284,14.790155817730335,14.843523611112358,14.857942087188555,1
MT334547.1,1.956835361746459,3.8817869966074516,5.7998210794356115,7.707830112469115,9.597859835880378,11.425557385280007,13.02565277941352,14.111269297702107,14.615716488707493,14.790222720787805,14.843657421703467,14.858008994722342,1
MT324062.1,1.9569099417020703,3.881885620676489,5.79986335016079,7.707869792918918,9.597871427176011,11.42540471755034,13.024963394469841,14.110955406947973,14.61558268706842,14.789955108557924,14.843456705816806,14.857875179654766,1
MT325561.1,1.9571629045162848,3.8825377421543865,5.800851987035721,7.709204867462397,9.599574694957333,11.427276665133258,13.027814341564767,14.114364738237775,14.619039627146712,14.792879769066731,14.845975808763294,14.860205868797484,1
MT325565.1,1.9570648514549025,3.88234575707802,5.800675466981652,7.7089621389537335,9.599074255119751,11.426792405085823,13.027849960052896,14.114087463460221,14.618169305127564,14.792277218268351,14.84557409478365,14.859938050512191,1
MT325566.1,1.9571520636374111,3.8826946106326754,5.80122313014905,7.709751654373534,9.600263499567896,11.428308628560442,13.029079043887007,14.114686935824569,14.618637940060946,14.792277218268351,14.845707999443528,14.860071959654839,1
MT325568.1,1.9571359373260548,3.882546988440284,5.8009159918625794,7.709369638604603,9.59985267493628,11.427645198330831,13.028150310746215,14.114766411877945,14.618905731451454,14.792678918800604,14.845841904103413,14.860138914226162,1
MT325571.1,1.9571761643883705,3.8826356092068695,5.8011275898828165,7.709600065899949,9.600004875442442,11.427891781139914,13.028287038886228,14.115087300677533,14.619232920228017,14.79281281897802,14.84590885643335,14.860138914226162,1
MT325572.1,1.9571827531305228,3.882579734638037,5.8010049045222125,7.709419627451153,9.59982826126136,11.427647534103606,13.02834178088728,14.115523101514645,14.61950071161852,14.79287976906673,14.84590885643335,14.860138914226162,1
MT325575.1,1.9571761643883705,3.8826340632299883,5.8011057286431305,7.709585012444188,9.600067827564557,11.428038890019552,13.02869755778121,14.115389210301261,14.61904848643929,14.792611968711894,14.84584190410341,14.860138914226162,1
MT325576.1,1.9571425948188448,3.882418315107314,5.800723452219379,7.7089623532185305,9.599126353715162,11.426820135326814,13.027695925483894,14.114077739809828,14.61843709651807,14.792545018623187,14.845841904103413,14.860138914226162,1
MT325577.1,1.9570378515810591,3.8822847926516784,5.800577228619658,7.7088037432852765,9.59884877604182,11.426422192117276,13.027448047977176,14.113500053417651,14.617758758749222,14.792344168357062,14.845707999443533,14.860071959654839,1
MT325578.1,1.9571188097226968,3.8824360754550953,5.800713786716372,7.709036643407982,9.599363569460976,11.426998667681213,13.027364274350905,14.114167244194935,14.618771835756204,14.792678918800604,14.845841904103413,14.860138914226162,1
MT325580.1,1.9570648514549025,3.88234575707802,5.800697718595911,7.708989292973928,9.599135263847725,11.426883150972932,13.027924547144849,14.114233556446882,14.618663209107686,14.792678918800604,14.84590885643335,14.860138914226162,1
MT325581.1,1.9569803130062065,3.8821985285758833,5.800476766067778,7.7086499990723665,9.598655637465342,11.426157220302274,13.026968410758975,14.113166634171375,14.617943192537947,14.792478068534471,14.845908856433349,14.860205868797484,1
MT325586.1,1.9570410430335463,3.8823163668640057,5.8006603442774765,7.708959350228133,9.599189205678696,11.427048771360047,13.0283014759482,14.114568284480354,14.618730156955314,14.792745868889314,14.84590885643335,14.860138914226162,1
MT325587.1,1.9570410430335463,3.882260690489837,5.8005165450845935,7.708702387438471,9.598732262885008,11.426312290283644,13.027185882392725,14.113650353835919,14.618144036080825,14.792545018623187,14.845841904103413,14.860138914226162,1
MT325588.1,1.9569971747991903,3.882164310626417,5.800326267685655,7.708408508028022,9.598340874180412,11.425467224545612,13.026062490251903,14.112992137514102,14.617596787116993,14.792210268179641,14.845749681034913,14.860138914226162,1
MT325592.1,1.9571085372572172,3.882509995924668,5.800924486627769,7.709298821792591,9.59967447671836,11.42747708922631,13.028145271611,14.114264201415086,14.618504044365695,14.792478068534475,14.845774951773471,14.860138914226162,1
MT325594.1,1.9570616517677684,3.882271181241116,5.800501526231574,7.708684935473264,9.598797122723594,11.426424764120965,13.027341261158655,14.113763628412833,14.618102357279934,14.79234416835706,14.845774951773471,14.860138914226162,1
MT325595.1,1.9570648514549025,3.8824096889660566,5.800814942905017,7.709152036600307,9.599374529030873,11.427044963487505,13.027632848934493,14.113501898185794,14.618169305127564,14.792478068534482,14.845841904103413,14.860138914226162,1
MT325598.1,1.9570648514549025,3.882329693569088,5.800651846557276,7.708884029322058,9.598998845829179,11.426682773804062,13.027577817674768,14.113739668999115,14.618144036080828,14.792478068534482,14.845841904103413,14.860138914226162,1
MT325599.1,1.9571391276533792,3.8823625839961977,5.800582598532697,7.7087204548609725,9.598806687445672,11.426286703656075,13.027452202477058,14.11375942098123,14.618261522021925,14.792545018623187,14.845841904103413,14.860138914226162,1
MT325607.1,1.9571761643883705,3.8826340632299883,5.801126474444438,7.709636939436439,9.600145844824405,11.428123773208874,13.029107395740875,14.115950043355724,14.619567659466147,14.79281281897802,14.84590885643335,14.860138914226162,1
MT325614.1,1.9570918375017559,3.882292429357515,5.800517539383949,7.708672966005936,9.598759861053852,11.426422735946426,13.027303307678025,14.11382302381068,14.618236252975187,14.792478068534482,14.845841904103413,14.860138914226162,1
MT325615.1,1.9570918375017559,3.882338793200102,5.800614559199476,7.708829051443408,9.59895796803019,11.426576120824912,13.02763024325959,14.113931646823163,14.618303200822814,14.792478068534482,14.845841904103413,14.860138914226162,1
MT325622.1,1.9570410430335463,3.882278895575372,5.8005334676296565,7.708801384892116,9.598857233695169,11.426273184948302,13.027381969236679,14.113687823810107,14.61811876703409,14.792545018623187,14.845841904103413,14.860138914226162,1
MT325625.1,1.9572300020010125,3.8827136402205182,5.801237207514024,7.709758509455344,9.60025885206437,11.428212545640068,13.028900256576607,14.115781160291032,14.619685145407246,14.79287976906673,14.84590885643335,14.860138914226162,1
MT325626.1,1.9571121554324382,3.8822997863290825,5.800481089491099,7.708604794029366,9.598566351349842,11.426271316084273,13.027338603029227,14.113940505819194,14.618303200822814,14.792478068534482,14.845841904103413,14.860138914226162,1
MT325628.1,1.957155827413137,3.882454531800658,5.800792241382085,7.709136400245752,9.599447457941825,11.427098727966847,13.027584573275364,14.114154177767288,14.618956269544928,14.79287976906673,14.84590885643335,14.860138914226162,1
MT325634.1,1.9571523811205704,3.88264531020001,5.801102896188067,7.7095539348905655,9.600019447191725,11.427942326931715,13.02881876206312,14.114833893465589,14.618972679299082,14.792611968711894,14.84584190410341,14.860138914226162,1
MT325635.1,1.9570410430335463,3.882322937047449,5.800667044997788,7.708934569533532,9.599071510717822,11.426642825748319,13.027524430585242,14.114099665233491,14.618663209107686,14.792678918800604,14.84590885643335,14.860138914226162,1
MT325640.1,1.9570918375017559,3.8824066040788754,5.800781542162727,7.7091020092828995,9.599290320954973,11.427089178315386,13.028227079996688,14.114605754454534,14.619023217392554,14.792879769066731,14.845975808763294,14.860138914226162,1
MT326023.1,1.9571125616186609,3.8824267140110917,5.800813836918672,7.709060373808111,9.599132930408874,11.42623293740616,13.027026274014116,14.113251217078176,14.617454797241054,14.79161928880669,14.8448667395346,14.858974226865511,1
MT326028.1,1.9571806215455063,3.882494850793997,5.800809737415067,7.709073688281764,9.599352233322128,11.426495891826049,13.026263488284748,14.112271027549358,14.616368450692091,14.790108359058086,14.84314998824099,14.857274037292669,1
MT326030.1,1.956869779002658,3.8818098704710384,5.799860460770673,7.7078792866424,9.59794863241158,11.42566548699823,13.025379822839687,14.110146741407087,14.613574940288037,14.787812129935617,14.841135305197046,14.85544390091567,1
MT326036.1,1.9572076366603068,3.882474186574235,5.800769305472254,7.708884803602195,9.598843654533454,11.425744198021308,13.02497654912866,14.109780879469971,14.612458097331093,14.786544612996778,14.839642292036984,14.853642542155646,1
MT326039.1,1.9572194358481088,3.88258597556582,5.800941305945545,7.709189862021537,9.599516399633279,11.426743267787595,13.026406336006346,14.112251056937833,14.615844738696694,14.789240001782677,14.841921695293438,14.855833636967352,1
MT326040.1,1.9572059317149944,3.8825524770590736,5.80084444155174,7.709150568753913,9.599450452962671,11.426629308626127,13.026632136604235,14.112653999681196,14.6163578802282,14.790022865473757,14.843002743057372,14.85712821349124,1
MT326054.1,1.9570262992088825,3.882120674528733,5.800218990109102,7.708181676629372,9.597920868343417,11.424572516818865,13.02357948417822,14.10745946460599,14.610757816465584,14.784726494870675,14.837950487119954,14.852033621734787,1
MT326058.1,1.9570310957216257,3.882352123974741,5.800764377917782,7.708961720713713,9.599003950040613,11.426248614508241,13.026735925192645,14.112474146381507,14.616136301246442,14.79012898909158,14.843359363787926,14.857614235526668,1
MT326070.1,1.9571204269953355,3.88245116314176,5.800819328629843,7.709066149698929,9.599091332056542,11.426318256088727,13.026774585442178,14.112617895230132,14.616388358745052,14.790466518520136,14.843689758769818,14.857808598510733,1
MT326075.1,1.9571025634552088,3.8824445887542303,5.800815565170533,7.709065486485922,9.599131902141067,11.426429796350314,13.027101835887475,14.11283629378869,14.616635820044484,14.790702312368214,14.843854932771134,14.857972828025813,1
MT326076.1,1.9571992586694251,3.88272020420052,5.801201107059816,7.709653678010197,9.600116612825294,11.427727186980634,13.027760728250366,14.113621417765062,14.617501577878622,14.791123002595892,14.84413618882478,14.858118566520865,1
MT326082.1,1.957100471502223,3.8824078432925586,5.800790660094191,7.709025331189134,9.599082608812415,11.426339732193851,13.026756526074767,14.112435520899727,14.616289928633568,14.790415672262034,14.843640697058465,14.857760010234175,1
MT326083.1,1.9569903150723087,3.882019074547749,5.799987571723332,7.707772792788861,9.597342094315547,11.423238794810992,13.021986147058545,14.106264867448024,14.609287747672573,14.783277932363177,14.836490129427904,14.850520575430524,1
MT326084.1,1.9570101206238717,3.882145223609524,5.800310760803276,7.7083827541060375,9.598301917078636,11.425169975392144,13.025350171664579,14.110961232497278,14.614823192821975,14.789573968530604,14.843186822791491,14.857468446120713,1
MT326087.1,1.9570278878907763,3.882213624192082,5.800503565194933,7.708662255639584,9.598685363018227,11.42624437855982,13.027271902135865,14.11317686253423,14.617263879967869,14.791432257935117,14.844621614381433,14.85873146527495,1
MT326088.1,1.9569114008824064,3.881994809352365,5.80006421857784,7.708260338563057,9.598609749745735,11.426555993666206,13.026088689202798,14.111822632065525,14.615415139976607,14.789181363152167,14.842269701854502,14.856502223542249,1
MT326092.1,1.9569156274521575,3.8820182594779835,5.800201980813777,7.708366573280648,9.598449180481143,11.426211117348636,13.026245822781034,14.111854525686214,14.615918242975301,14.789960853872635,14.843280650896206,14.857633980851526,1
MT326100.1,1.9570153814218152,3.8821445887448327,5.8002572792639295,7.7084256807712785,9.598732217878489,11.42658647748025,13.026273448766792,14.112058700367337,14.616063098024707,14.789812493825936,14.842954487285324,14.857375333818252,1
MT326104.1,1.9571946662928623,3.882561961474428,5.800895343237128,7.709144212204594,9.599427813831657,11.426454479881569,13.02583346825288,14.111824792124928,14.615677483329074,14.789412399769356,14.842413611980028,14.856544770810823,1
MT326112.1,1.956935712681124,3.8820015088280666,5.800162507400767,7.70828259506188,9.59848031120126,11.426639919698331,13.026174749156384,14.110670261833407,14.613131526551076,14.786664885773485,14.839840009406565,14.854003298085386,1
MT326117.1,1.9570469824388788,3.8823917168008926,5.800725510335188,7.709116987820589,9.599646378914557,11.427843587068189,13.027673140167346,14.112761906115393,14.616437277009306,14.789893921708385,14.843347585300489,14.857633980851526,1
MT326118.1,1.9568744290919824,3.881862901542254,5.799942605469723,7.708014535817552,9.598078368635967,11.425941417270858,13.02591594715318,14.110997885372775,14.61466535066619,14.788862483449616,14.84221839764851,14.856516178186922,1
MT326119.1,1.9568558540114567,3.881699096328788,5.799652833460728,7.707558916831963,9.597496325768779,11.425113448936989,13.02479372636137,14.109793035335953,14.613497688584495,14.787863061769905,14.841184450369749,14.855492566678624,1
MT326123.1,1.957074710004575,3.8822016478712738,5.800143306316737,7.7081780444129135,9.598260303579481,11.425442477921624,13.023611658140318,14.107198725380714,14.60975572526808,14.78309225757008,14.836325297342277,14.850589191666744,1
MT326127.1,1.956946734094068,3.882031196618853,5.800202022594802,7.708331084605848,9.598424978009943,11.42632135903624,13.026766202598944,14.11218758498983,14.61599846745481,14.790227218373694,14.843572651986413,14.857845031801107,1
MT326133.1,1.9571180338618235,3.882417807491061,5.800835225827937,7.709060826516531,9.599074725688164,11.426256178339708,13.02698561775,14.1126719196979,14.616409111072905,14.790431886543246,14.843591633699619,14.857711420298296,1
MT326135.1,1.9568638041710464,3.8818341874956888,5.7997663087154185,7.707833038025583,9.598104075173783,11.425870695305939,13.024081936996634,14.10921866376961,14.612211223536553,14.785714479197646,14.838661019231813,14.8527040171583,1
MT326137.1,1.956915683087597,3.8819158459296603,5.8000109884652415,7.70805990547407,9.598104566029646,11.426011474001276,13.026424387541075,14.112013393968097,14.615877609915685,14.790103973799667,14.843451335886742,14.857727264060149,1
MT326140.1,1.9568995715015225,3.8819316321373467,5.800044050350528,7.7081255448666255,9.598207994374311,11.426052998736493,13.02611402008773,14.111397235731573,14.615116564175775,14.789299337091082,14.842653716013091,14.856945689431402,1
