nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
KY369910,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.3437499999999,0.5798376508715172,2292.0,128.0,490.5679495094818,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.15625,0.5794644893445856,2292.0,128.0,490.80839625656114,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.625000000000014,849.15625,0.5794644893445856,2292.0,128.0,490.80839625656114,2.321428571428572,0.11339285714285713,0.10144927536231883,27179.0,1544.0,10844.0,41.687500000000014,848.65625,0.5786255620967454,2292.0,120.0,491.49596955207835,2.3234126984126986,0.1102306547619047,0.09671532846715328,27179.0,1538.0,10795.0,41.76562500000002,848.375,0.5781975306922409,2292.0,120.0,491.887229835254,2.325892857142857,0.10892857142857136,0.0956468424279583,27179.0,1527.0,10699.0,0
KY369911,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.7187500000003,0.5794859907345952,2296.0,128.0,491.071356473209,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.5312499999999,0.579112350991091,2296.0,128.0,491.31208159726486,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.624999999999964,850.5312499999999,0.579112350991091,2296.0,128.0,491.31208159726486,2.321428571428572,0.11339285714285713,0.10144927536231883,27223.0,1544.0,10844.0,41.68749999999998,850.03125,0.5782720261321566,2296.0,120.0,492.000348346866,2.3234126984126986,0.1102306547619047,0.09671532846715328,27223.0,1538.0,10795.0,41.765624999999964,849.75,0.577843140277168,2296.0,120.0,492.3919932330338,2.325892857142857,0.10892857142857136,0.0956468424279583,27223.0,1527.0,10699.0,0
KY369912,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562499999997,0.5784864500729708,2290.0,128.0,489.44912333759214,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,849.9687499999997,0.5781088928320179,2290.0,128.0,489.6911963405484,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,849.9687499999997,0.5781088928320179,2290.0,128.0,489.6911963405484,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.87499999999999,848.9687499999995,0.5764387857443639,2290.0,112.0,491.09867162662687,2.3293650793650795,0.11011904761904756,0.09635577516985794,27205.0,1515.0,10581.0,41.87499999999999,848.9687499999995,0.5764387857443639,2290.0,112.0,491.09867162662687,2.3293650793650795,0.11011904761904756,0.09635577516985794,27205.0,1515.0,10581.0,0
KY369913,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,851.0937499999997,0.5771292899394445,2288.0,124.0,491.8194764961403,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,850.9062499999999,0.5767542456394049,2288.0,124.0,492.059978519832,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.62499999999999,850.9062499999999,0.5767542456394049,2288.0,124.0,492.059978519832,2.321428571428572,0.11339285714285713,0.10144927536231883,27235.0,1544.0,10844.0,41.765624999999964,850.15625,0.5755168802617159,2288.0,116.0,493.09717027776327,2.325892857142857,0.10892857142857136,0.0956468424279583,27235.0,1527.0,10699.0,41.87499999999998,849.875,0.5750181376084438,2288.0,107.0,493.51252200425466,2.3293650793650795,0.11011904761904756,0.09635577516985794,27235.0,1515.0,10581.0,0
KY369914,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.875,0.5788612107184059,2300.0,126.0,490.96182705481283,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.62499999999999,850.6875,0.5784877865179981,2300.0,126.0,491.2019020665026,2.321428571428572,0.11339285714285713,0.10144927536231883,27228.0,1544.0,10844.0,41.70312499999999,850.46875,0.5781496790876579,2300.0,126.0,491.508232660896,2.3239087301587302,0.11209077380952376,0.1004260499087036,27228.0,1533.0,10747.0,41.87500000000001,849.7187499999999,0.5768644664413608,2300.0,110.0,492.56495348170836,2.3293650793650795,0.11011904761904756,0.09635577516985794,27228.0,1515.0,10581.0,41.87500000000001,849.7187499999999,0.5768644664413608,2300.0,110.0,492.56495348170836,2.3293650793650795,0.11011904761904756,0.09635577516985794,27228.0,1515.0,10581.0,0
KU291448,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.3437500000001,0.5793420422768756,2266.0,128.0,486.5265029635462,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.15625,0.5789638864960583,2266.0,128.0,486.7677904668072,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.62500000000001,844.15625,0.5789638864960583,2266.0,128.0,486.7677904668072,2.321428571428572,0.11339285714285713,0.10144927536231883,27019.0,1544.0,10844.0,41.76562499999999,843.6562499999999,0.5780955861992125,2266.0,120.0,487.46362744920515,2.325892857142857,0.10892857142857136,0.0956468424279583,27019.0,1527.0,10699.0,41.875,843.375,0.5776018744427277,2266.0,111.0,487.87829873340337,2.3293650793650795,0.11011904761904756,0.09635577516985794,27019.0,1515.0,10581.0,0
KF514430,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.9374999999997,0.5784775239837044,2278.0,126.0,488.47674186572084,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.625,848.7499999999997,0.5781027999153843,2278.0,126.0,488.71806161630656,2.321428571428572,0.11339285714285713,0.10144927536231883,27166.0,1544.0,10844.0,41.70312500000001,848.5312499999999,0.5777756112100985,2278.0,126.0,489.0223975171664,2.3239087301587302,0.11209077380952376,0.1004260499087036,27166.0,1533.0,10747.0,41.76562499999999,848.28125,0.5773978044056037,2278.0,126.0,489.3749670737537,2.325892857142857,0.10818452380952374,0.09558823529411764,27166.0,1528.0,10708.0,41.82812499999999,847.7187499999997,0.5764170857579699,2278.0,117.0,490.1568138345498,2.3278769841269837,0.10502232142857132,0.09074074074074076,27166.0,1522.0,10661.0,0
KF514432,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.9687500000003,0.5782068113756443,2276.0,132.0,486.3925552199967,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.7812500000003,0.5778316080799206,2276.0,132.0,486.63376465103346,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.624999999999964,847.7812500000003,0.5778316080799206,2276.0,132.0,486.63376465103346,2.321428571428572,0.11339285714285713,0.10144927536231883,27135.0,1544.0,10844.0,41.70312499999998,847.53125,0.5774584961017704,2276.0,132.0,486.98177483704416,2.3239087301587302,0.11209077380952376,0.1004260499087036,27135.0,1533.0,10747.0,41.76562499999999,847.2499999999999,0.5770389708705033,2276.0,132.0,487.3771640116102,2.325892857142857,0.10818452380952374,0.09558823529411764,27135.0,1528.0,10708.0,0
KF514433,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.8125,0.5788679760590789,2276.0,132.0,486.42528572613287,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.6250000000001,0.5784913490299686,2276.0,132.0,486.6675745568016,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.62499999999999,848.6250000000001,0.5784913490299686,2276.0,132.0,486.6675745568016,2.321428571428572,0.11339285714285713,0.10144927536231883,27162.0,1544.0,10844.0,41.76562499999999,848.1249999999999,0.5777477277531082,2276.0,132.0,487.36660033797966,2.325892857142857,0.10818452380952374,0.09558823529411764,27162.0,1528.0,10708.0,41.76562499999999,847.8437499999999,0.5773167001100101,2276.0,132.0,487.75596545397315,2.325892857142857,0.10818452380952374,0.09558823529411764,27162.0,1528.0,10708.0,0
JX503061,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,850.1562500000003,0.5806811314742196,2294.0,136.0,489.13674656065,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.62499999999999,849.9687500000003,0.5803099986956964,2294.0,136.0,489.3774415248802,2.321428571428572,0.11339285714285713,0.10144927536231883,27205.0,1544.0,10844.0,41.703125,849.7500000000003,0.5799772277961518,2294.0,136.0,489.6845923653307,2.3239087301587302,0.11209077380952376,0.1004260499087036,27205.0,1533.0,10747.0,41.703125,849.7500000000003,0.5799772277961518,2294.0,136.0,489.6845923653307,2.3239087301587302,0.11209077380952376,0.1004260499087036,27205.0,1533.0,10747.0,41.765624999999964,849.1875000000001,0.5791349847287732,2294.0,130.0,490.46734329998975,2.325892857142857,0.10818452380952374,0.09558823529411764,27205.0,1528.0,10708.0,0
NC_006577,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,935.0937500000003,0.6288889701254621,3590.0,94.0,725.2133461685173,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.625000000000036,934.90625,0.6287059853620479,3590.0,94.0,725.4038685180398,2.321428571428572,0.11339285714285713,0.10144927536231883,29923.0,1544.0,10844.0,41.765625000000036,934.46875,0.6283194581635184,3590.0,89.0,725.8561748193904,2.325892857142857,0.10855654761904757,0.09570552147239264,29923.0,1526.0,10680.0,42.03125000000001,933.71875,0.6276056254066094,3590.0,78.0,726.6705423700878,2.3343253968253967,0.10420386904761897,0.0903954802259887,29923.0,1497.0,10415.0,42.37499999999999,932.8750000000003,0.6268130549297329,3590.0,69.0,727.6121369761502,2.345238095238096,0.10186011904761898,0.09044259140474664,29923.0,1465.0,10111.0,0
MH940245,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.625000000000014,931.5000000000003,0.6252161582673256,3544.0,94.0,726.0164641728176,2.321428571428572,0.11339285714285713,0.10144927536231883,29808.0,1544.0,10844.0,41.750000000000014,931.3125000000003,0.6250488622482099,3544.0,94.0,726.2156591493672,2.3253968253968256,0.11376488095238092,0.1023142509135201,29808.0,1530.0,10693.0,42.078125000000036,930.6562499999997,0.6244014042119121,3544.0,87.0,726.916243858904,2.3358134920634916,0.10948660714285707,0.097196261682243,29808.0,1501.0,10429.0,42.20312500000001,929.90625,0.6236824893263727,3544.0,79.0,727.6859882263349,2.339781746031746,0.10617559523809514,0.0928030303030303,29808.0,1486.0,10303.0,42.656250000000014,928.7812500000003,0.622784647364702,3544.0,61.0,728.8468303755168,2.3541666666666665,0.10252976190476183,0.09167750325097528,29808.0,1444.0,9923.0,0
KT779555,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.625,933.875,0.6291538835571947,3608.0,92.0,727.8152345375852,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.703125000000014,933.5000000000003,0.6288080961704021,3608.0,92.0,728.1846649374045,2.3239087301587302,0.11171874999999998,0.1004872107186358,29884.0,1532.0,10728.0,41.76562499999999,933.28125,0.6286133394374936,3608.0,89.0,728.42791915085,2.325892857142857,0.10855654761904757,0.09570552147239264,29884.0,1526.0,10680.0,42.09375,932.28125,0.6276601330848868,3608.0,68.0,729.5241914415433,2.336309523809524,0.10186011904761898,0.08912768647281921,29884.0,1488.0,10345.0,42.23437499999999,932.0,0.6273805431459374,3608.0,68.0,729.8430053785539,2.3407738095238093,0.10186011904761898,0.08975175047740293,29884.0,1477.0,10234.0,0
KT779556,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.62499999999999,933.8750000000003,0.6290706577365495,3608.0,92.0,727.617784709115,2.321428571428572,0.11339285714285713,0.10144927536231883,29884.0,1544.0,10844.0,41.70312500000001,933.5000000000003,0.628724780218968,3608.0,92.0,727.9873153084468,2.3239087301587302,0.11171874999999998,0.1004872107186358,29884.0,1532.0,10728.0,41.765625000000014,933.28125,0.6285299775155837,3608.0,89.0,728.2306354434958,2.325892857142857,0.10855654761904757,0.09570552147239264,29884.0,1526.0,10680.0,42.09375,932.28125,0.6275765512672138,3608.0,68.0,729.3272042769537,2.336309523809524,0.10186011904761898,0.08912768647281921,29884.0,1488.0,10345.0,42.23437499999999,931.9999999999997,0.6272968975163923,3608.0,68.0,729.6461042861806,2.3407738095238093,0.10186011904761898,0.08975175047740293,29884.0,1477.0,10234.0,0
KF686340,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,935.0,0.6262467838704504,3582.0,94.0,724.317415743954,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.625000000000036,934.8125,0.6260593447659859,3582.0,94.0,724.510219799383,2.321428571428572,0.11339285714285713,0.10144927536231883,29920.0,1544.0,10844.0,41.765625000000036,934.3750000000003,0.6256700074352265,3582.0,87.0,724.961518375286,2.325892857142857,0.10855654761904757,0.09570552147239264,29920.0,1526.0,10680.0,42.093750000000036,933.375,0.6246951193120642,3582.0,70.0,726.0652196084039,2.336309523809524,0.10186011904761898,0.08912768647281921,29920.0,1488.0,10345.0,42.468750000000036,932.53125,0.623930605511041,3582.0,70.0,726.9422038741715,2.3482142857142856,0.10215773809523802,0.09108527131782944,29920.0,1454.0,10007.0,0
KF686341,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,932.15625,0.6274630578350587,3598.0,94.0,724.3558392364472,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.62499999999999,931.96875,0.6272778971046543,3598.0,94.0,724.5478971561766,2.321428571428572,0.11339285714285713,0.10144927536231883,29829.0,1544.0,10844.0,41.765625000000014,931.53125,0.6268894368150331,3598.0,87.0,725.0007751881633,2.325892857142857,0.10855654761904757,0.09570552147239264,29829.0,1526.0,10680.0,42.09374999999998,930.53125,0.6259278212602155,3598.0,74.0,726.098434458743,2.336309523809524,0.10186011904761898,0.08912768647281921,29829.0,1488.0,10345.0,42.46875,929.6875,0.6251698864999895,3598.0,70.0,726.9747862503556,2.3482142857142856,0.10215773809523802,0.09108527131782944,29829.0,1454.0,10007.0,0
